TEXT_ID,SENTENCE_ID,ANNOTATION_ID,TOKENS,LEFT_CONTEXT,RIGHT_CONTEXT,DOC_TOKEN_START,DOC_TOKEN_END,TYPE,CORRECTION,COMMENT,MODEL,PROMPT_KEY,TIME_SECONDS
S027,,141,hardwork,,.,,,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,142,and,,dedication,251.0,251.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,143,paid,,off.,,,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,144,it,,was,190.0,190.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,145,the,,team's,282.0,282.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,146,cohesion,,.,,,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,147,that,,gave,,,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,148,the,,team,282.0,282.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,149,the,,edge,282.0,282.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,150,over,,the,211.0,211.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,151,their,,opponent.,,,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,152,the,,team's,282.0,282.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,153,united,,efforts,,,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,154,and,,focus,251.0,251.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,155,on,,the,270.0,270.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,156,the,,task,282.0,282.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,157,at,,hand,24.0,24.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,158,paid,,off.,,,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,159,with,,their,229.0,229.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,160,hardearned,,victory.,,,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,161,victory,,.,,,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,162,the,,team's,282.0,282.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,163,united,,efforts,,,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,164,and,,focus,251.0,251.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,165,on,,the,270.0,270.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,166,the,,task,282.0,282.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,167,at,,hand,24.0,24.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,168,were,,.,103.0,103.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,169,the,,key,282.0,282.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,170,to,,their,280.0,280.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,171,success,,.,,,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,172,their,,united,,,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,173,efforts,,.,,,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,174,and,,focus,251.0,251.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,175,on,,the,270.0,270.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,176,the,,task,282.0,282.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,177,at,,hand,24.0,24.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,178,were,,.,103.0,103.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,179,the,,key,282.0,282.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,180,to,,their,280.0,280.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,181,success,,.,,,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,182,their,,united,,,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,183,efforts,,.,,,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,184,and,,focus,251.0,251.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,185,on,,the,270.0,270.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,186,the,,task,282.0,282.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,187,at,,hand,24.0,24.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,188,were,,.,103.0,103.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,189,the,,key,282.0,282.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,190,to,,their,280.0,280.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,191,success,,.,,,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,192,their,,united,,,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,193,efforts,,.,,,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,194,and,,focus,251.0,251.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,195,on,,the,270.0,270.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,196,the,,task,282.0,282.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,197,at,,hand,24.0,24.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,198,were,,.,103.0,103.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,199,the,,key,282.0,282.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,200,to,,their,280.0,280.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,201,success,,.,,,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,202,their,,united,,,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,203,efforts,,.,,,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,204,and,,focus,251.0,251.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,205,on,,the,270.0,270.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,206,the,,task,282.0,282.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,207,at,,hand,24.0,24.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,208,were,,.,103.0,103.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,209,the,,key,282.0,282.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,210,to,,their,280.0,280.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,211,success,,.,,,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,212,their,,united,,,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,213,efforts,,.,,,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,214,and,,focus,251.0,251.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,215,on,,the,270.0,270.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,216,the,,task,282.0,282.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,217,at,,hand,24.0,24.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,218,were,,.,103.0,103.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,219,the,,key,282.0,282.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,220,to,,their,280.0,280.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,221,success,,.,,,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,222,their,,united,,,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,223,efforts,,.,,,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,224,and,,focus,251.0,251.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,225,on,,the,270.0,270.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,226,the,,task,282.0,282.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,227,at,,hand,24.0,24.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,228,were,,.,103.0,103.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,229,the,,key,282.0,282.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,230,to,,their,280.0,280.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,231,success,,.,,,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,232,their,,united,,,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,233,efforts,,.,,,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,234,and,,focus,251.0,251.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,235,on,,the,270.0,270.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,236,the,,task,282.0,282.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,237,at,,hand,24.0,24.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,238,were,,.,103.0,103.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,239,the,,key,282.0,282.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,240,to,,their,280.0,280.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,241,success,,.,,,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,242,their,,united,,,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,243,efforts,,.,,,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,244,and,,focus,251.0,251.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,245,on,,the,270.0,270.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,246,the,,task,282.0,282.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,247,at,,hand,24.0,24.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,248,were,,.,103.0,103.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,249,the,,key,282.0,282.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,250,to,,their,280.0,280.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,251,success,,.,,,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,252,their,,united,,,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,253,efforts,,.,,,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,254,and,,focus,251.0,251.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,255,on,,the,270.0,270.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,256,the,,task,282.0,282.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,257,at,,hand,24.0,24.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,258,were,,.,103.0,103.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,259,the,,key,282.0,282.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,260,to,,their,280.0,280.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,261,success,,.,,,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,262,their,,united,,,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,263,efforts,,.,,,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,264,and,,focus,251.0,251.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,265,on,,the,270.0,270.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,266,the,,task,282.0,282.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,267,at,,hand,24.0,24.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,268,were,,.,103.0,103.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,269,the,,key,282.0,282.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,270,to,,their,280.0,280.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,271,success,,.,,,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,272,their,,united,,,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,273,efforts,,.,,,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,274,and,,focus,251.0,251.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,275,on,,the,270.0,270.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,276,the,,task,282.0,282.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,277,at,,hand,24.0,24.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,278,were,,.,103.0,103.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,279,the,,key,282.0,282.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,280,to,,their,280.0,280.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,281,success,,.,,,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,282,their,,united,,,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,283,efforts,,.,,,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,284,and,,focus,251.0,251.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,285,on,,the,270.0,270.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,286,the,,task,282.0,282.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,287,at,,hand,24.0,24.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,288,were,,.,103.0,103.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,289,the,,key,282.0,282.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,290,to,,their,280.0,280.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,291,success,,.,,,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,292,their,,united,,,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,293,efforts,,.,,,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,294,and,,focus,251.0,251.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,295,on,,the,270.0,270.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,296,the,,task,282.0,282.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,297,at,,hand,24.0,24.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,298,were,,.,103.0,103.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,299,the,,key,282.0,282.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,300,to,,their,280.0,280.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,301,success,,.,,,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,302,their,,united,,,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,303,efforts,,.,,,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,304,and,,focus,251.0,251.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,305,on,,the,270.0,270.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,306,the,,task,282.0,282.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,307,at,,hand,24.0,24.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,308,were,,.,103.0,103.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,309,the,,key,282.0,282.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,310,to,,their,280.0,280.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,311,success,,.,,,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,312,their,,united,,,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,313,efforts,,.,,,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,314,and,,focus,251.0,251.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,315,on,,the,270.0,270.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,316,the,,task,282.0,282.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,317,at,,hand,24.0,24.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,318,were,,.,103.0,103.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,319,the,,key,282.0,282.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,320,to,,their,280.0,280.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,321,success,,.,,,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,322,their,,united,,,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,323,efforts,,.,,,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,324,and,,focus,251.0,251.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,325,on,,the,270.0,270.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,326,the,,task,282.0,282.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,327,at,,hand,24.0,24.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,328,were,,.,103.0,103.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,329,the,,key,282.0,282.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,330,to,,their,280.0,280.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,331,success,,.,,,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,332,their,,united,,,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,333,efforts,,.,,,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,334,and,,focus,251.0,251.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,335,on,,the,270.0,270.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,336,the,,task,282.0,282.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,337,at,,hand,24.0,24.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,338,were,,.,103.0,103.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,339,the,,key,282.0,282.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,340,to,,their,280.0,280.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,341,success,,.,,,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,342,their,,united,,,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,343,efforts,,.,,,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,344,and,,focus,251.0,251.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,345,on,,the,270.0,270.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,346,the,,task,282.0,282.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,347,at,,hand,24.0,24.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,348,were,,.,103.0,103.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,349,the,,key,282.0,282.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,350,to,,their,280.0,280.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,351,success,,.,,,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,352,their,,united,,,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,353,efforts,,.,,,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,354,and,,focus,251.0,251.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,355,on,,the,270.0,270.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,356,the,,task,282.0,282.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,357,at,,hand,24.0,24.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,358,were,,.,103.0,103.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,359,the,,key,282.0,282.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,360,to,,their,280.0,280.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,361,success,,.,,,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,362,their,,united,,,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,363,efforts,,.,,,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,364,and,,focus,251.0,251.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,365,on,,the,270.0,270.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,366,the,,task,282.0,282.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,367,at,,hand,24.0,24.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,368,were,,.,103.0,103.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,369,the,,key,282.0,282.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,370,to,,their,280.0,280.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,371,success,,.,,,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,372,their,,united,,,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,373,efforts,,.,,,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,374,and,,focus,251.0,251.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,375,on,,the,270.0,270.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,376,the,,task,282.0,282.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,377,at,,hand,24.0,24.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,378,were,,.,103.0,103.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,379,the,,key,282.0,282.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,380,to,,their,280.0,280.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,381,success,,.,,,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,382,their,,united,,,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,383,efforts,,.,,,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,384,and,,focus,251.0,251.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,385,on,,the,270.0,270.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,386,the,,task,282.0,282.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,387,at,,hand,24.0,24.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,388,were,,.,103.0,103.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,389,the,,key,282.0,282.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,390,to,,their,280.0,280.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,391,success,,.,,,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,392,their,,united,,,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,393,efforts,,.,,,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,394,and,,focus,251.0,251.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,395,on,,the,270.0,270.0,Comment,,Additional top scorer information.,qwen_small,p4_strat_1,4828.76
S027,,396,the,,,282.0,282.0,,,,qwen_small,p4_strat_1,4828.76
