text_id,category,sentence_id,family,size,prompt,mode,correct
S014,CONTEXT,8,qwen,medium,p0,full,0
S014,CONTEXT,8,qwen,medium,p0,full,0
S014,CONTEXT,8,qwen,medium,p0,full,0
S014,CONTEXT,8,qwen,medium,p0,full,0
S014,CONTEXT,8,qwen,medium,p0,full,0
S014,CONTEXT,8,qwen,medium,p0,full,0
S014,CONTEXT,8,qwen,medium,p0,full,0
S014,CONTEXT,8,qwen,medium,p0,full,0
S014,CONTEXT,8,qwen,medium,p0,full,0
S014,CONTEXT,8,qwen,medium,p0,full,0
S014,CONTEXT,8,qwen,medium,p0,full,0
S014,CONTEXT,8,qwen,medium,p0,full,0
S014,CONTEXT,8,qwen,medium,p0,full,0
S014,CONTEXT,8,qwen,medium,p0,full,1
S014,CONTEXT,8,qwen,medium,p0,full,0
S014,CONTEXT,8,qwen,medium,p0,full,0
S014,CONTEXT,8,qwen,medium,p0,full,1
S014,CONTEXT,8,qwen,medium,p0,full,0
S014,CONTEXT,8,qwen,medium,p0,full,0
S014,CONTEXT,8,qwen,medium,p0,full,0
S014,CONTEXT,8,qwen,medium,p0,full,0
S014,CONTEXT,8,qwen,medium,p0,full,0
S014,CONTEXT,8,qwen,medium,p0,full,0
S014,CONTEXT,8,qwen,medium,p0,full,0
S014,WORD,9,qwen,medium,p0,full,0
S014,WORD,9,qwen,medium,p0,full,0
S014,WORD,9,qwen,medium,p0,full,0
S014,WORD,9,qwen,medium,p0,full,0
S014,WORD,9,qwen,medium,p0,full,0
S014,WORD,9,qwen,medium,p0,full,0
S014,WORD,9,qwen,medium,p0,full,0
S014,WORD,9,qwen,medium,p0,full,0
S014,WORD,9,qwen,medium,p0,full,0
S014,WORD,9,qwen,medium,p0,full,0
S014,WORD,9,qwen,medium,p0,full,0
S014,WORD,9,qwen,medium,p0,full,0
S014,WORD,9,qwen,medium,p0,full,0
S014,WORD,9,qwen,medium,p0,full,0
S014,WORD,9,qwen,medium,p0,full,0
S014,WORD,9,qwen,medium,p0,full,0
S014,WORD,9,qwen,medium,p0,full,0
S014,WORD,9,qwen,medium,p0,full,0
S014,WORD,9,qwen,medium,p0,full,0
S014,WORD,9,qwen,medium,p0,full,0
S014,WORD,9,qwen,medium,p0,full,0
S014,WORD,9,qwen,medium,p0,full,0
S014,WORD,9,qwen,medium,p0,full,0
S014,WORD,9,qwen,medium,p0,full,0
S014,WORD,9,qwen,medium,p0,full,0
S014,WORD,9,qwen,medium,p0,full,0
S014,WORD,9,qwen,medium,p0,full,1
S014,WORD,9,qwen,medium,p0,full,1
S014,WORD,9,qwen,medium,p0,full,1
S014,WORD,9,qwen,medium,p0,full,0
S014,WORD,9,qwen,medium,p0,full,0
S014,WORD,9,qwen,medium,p0,full,0
S014,WORD,9,qwen,medium,p0,full,0
S014,WORD,9,qwen,medium,p0,full,0
S014,WORD,9,qwen,medium,p0,full,0
S014,WORD,9,qwen,medium,p0,full,0
S014,WORD,9,qwen,medium,p0,full,0
S014,WORD,9,qwen,medium,p0,full,0
S014,WORD,9,qwen,medium,p0,full,0
S014,WORD,9,qwen,medium,p0,full,0
S014,WORD,9,qwen,medium,p0,full,1
S014,WORD,9,qwen,medium,p0,full,1
S014,WORD,9,qwen,medium,p0,full,1
S014,WORD,9,qwen,medium,p0,full,1
S014,WORD,9,qwen,medium,p0,full,0
S014,CONTEXT,10,qwen,medium,p0,full,0
S014,CONTEXT,10,qwen,medium,p0,full,0
S014,CONTEXT,10,qwen,medium,p0,full,1
S014,CONTEXT,10,qwen,medium,p0,full,1
S014,CONTEXT,10,qwen,medium,p0,full,1
S014,CONTEXT,10,qwen,medium,p0,full,1
S014,CONTEXT,10,qwen,medium,p0,full,1
S014,CONTEXT,10,qwen,medium,p0,full,0
S014,CONTEXT,10,qwen,medium,p0,full,0
S014,CONTEXT,10,qwen,medium,p0,full,0
S014,CONTEXT,10,qwen,medium,p0,full,0
S014,CONTEXT,10,qwen,medium,p0,full,0
S014,CONTEXT,10,qwen,medium,p0,full,0
S014,CONTEXT,10,qwen,medium,p0,full,0
S014,CONTEXT,10,qwen,medium,p0,full,0
S014,CONTEXT,10,qwen,medium,p0,full,0
S014,CONTEXT,10,qwen,medium,p0,full,0
S014,CONTEXT,10,qwen,medium,p0,full,0
S014,CONTEXT,10,qwen,medium,p0,full,0
S014,CONTEXT,10,qwen,medium,p0,full,0
S014,CONTEXT,10,qwen,medium,p0,full,1
S014,CONTEXT,10,qwen,medium,p0,full,1
S014,CONTEXT,10,qwen,medium,p0,full,1
S014,CONTEXT,10,qwen,medium,p0,full,1
S014,CONTEXT,10,qwen,medium,p0,full,0
S014,CONTEXT,10,qwen,medium,p0,full,0
S014,CONTEXT,10,qwen,medium,p0,full,0
S014,CONTEXT,10,qwen,medium,p0,full,0
S014,CONTEXT,10,qwen,medium,p0,full,0
S014,CONTEXT,10,qwen,medium,p0,full,0
S014,NUMBER,11,qwen,medium,p0,full,0
S014,NUMBER,11,qwen,medium,p0,full,1
S014,NUMBER,11,qwen,medium,p0,full,1
S014,NUMBER,11,qwen,medium,p0,full,1
S014,NUMBER,11,qwen,medium,p0,full,0
S014,NUMBER,11,qwen,medium,p0,full,0
S014,NUMBER,11,qwen,medium,p0,full,0
S014,NUMBER,11,qwen,medium,p0,full,0
S014,NUMBER,11,qwen,medium,p0,full,0
S014,NUMBER,11,qwen,medium,p0,full,0
S014,NUMBER,11,qwen,medium,p0,full,0
S014,NUMBER,11,qwen,medium,p0,full,0
S014,NUMBER,11,qwen,medium,p0,full,0
S014,NUMBER,11,qwen,medium,p0,full,0
S014,NUMBER,11,qwen,medium,p0,full,0
S014,NUMBER,11,qwen,medium,p0,full,0
S014,NUMBER,11,qwen,medium,p0,full,0
S014,NUMBER,11,qwen,medium,p0,full,0
S014,NUMBER,11,qwen,medium,p0,full,0
S014,NUMBER,11,qwen,medium,p0,full,0
S014,NUMBER,11,qwen,medium,p0,full,0
S014,NUMBER,11,qwen,medium,p0,full,0
S014,NUMBER,11,qwen,medium,p0,full,0
S014,NUMBER,11,qwen,medium,p0,full,0
S014,NUMBER,11,qwen,medium,p0,full,0
S014,NUMBER,11,qwen,medium,p0,full,0
S014,NUMBER,11,qwen,medium,p0,full,0
S014,NUMBER,11,qwen,medium,p0,full,0
S014,NUMBER,11,qwen,medium,p0,full,0
S014,NUMBER,11,qwen,medium,p0,full,0
S014,NUMBER,11,qwen,medium,p0,full,0
S014,NUMBER,11,qwen,medium,p0,full,0
S014,NUMBER,11,qwen,medium,p0,full,0
S014,NUMBER,11,qwen,medium,p0,full,0
S014,NUMBER,11,qwen,medium,p0,full,0
S014,NUMBER,11,qwen,medium,p0,full,0
S014,NUMBER,11,qwen,medium,p0,full,1
S014,NUMBER,11,qwen,medium,p0,full,0
S014,NUMBER,11,qwen,medium,p0,full,0
S014,NUMBER,11,qwen,medium,p0,full,0
S014,NUMBER,11,qwen,medium,p0,full,0
S014,NUMBER,11,qwen,medium,p0,full,0
S014,CONTEXT,12,qwen,medium,p0,full,0
S014,CONTEXT,12,qwen,medium,p0,full,0
S014,CONTEXT,12,qwen,medium,p0,full,0
S014,CONTEXT,12,qwen,medium,p0,full,1
S014,CONTEXT,12,qwen,medium,p0,full,1
S014,CONTEXT,12,qwen,medium,p0,full,1
S014,CONTEXT,12,qwen,medium,p0,full,1
S014,CONTEXT,12,qwen,medium,p0,full,1
S014,CONTEXT,12,qwen,medium,p0,full,1
S014,CONTEXT,12,qwen,medium,p0,full,1
S014,CONTEXT,12,qwen,medium,p0,full,1
S014,CONTEXT,12,qwen,medium,p0,full,1
S014,CONTEXT,12,qwen,medium,p0,full,1
S014,CONTEXT,12,qwen,medium,p0,full,1
S014,CONTEXT,12,qwen,medium,p0,full,1
S014,CONTEXT,12,qwen,medium,p0,full,0
S014,CONTEXT,12,qwen,medium,p0,full,0
S014,CONTEXT,12,qwen,medium,p0,full,0
S014,CONTEXT,12,qwen,medium,p0,full,0
S014,CONTEXT,12,qwen,medium,p0,full,0
S014,CONTEXT,12,qwen,medium,p0,full,0
S014,CONTEXT,12,qwen,medium,p0,full,0
S014,CONTEXT,12,qwen,medium,p0,full,0
S014,CONTEXT,12,qwen,medium,p0,full,0
S014,CONTEXT,12,qwen,medium,p0,full,0
S014,CONTEXT,12,qwen,medium,p0,full,0
S014,CONTEXT,12,qwen,medium,p0,full,0
S014,CONTEXT,12,qwen,medium,p0,full,0
S014,WORD,14,qwen,medium,p0,full,1
S014,WORD,14,qwen,medium,p0,full,1
S014,WORD,14,qwen,medium,p0,full,0
S014,WORD,14,qwen,medium,p0,full,0
S014,WORD,14,qwen,medium,p0,full,0
S014,WORD,14,qwen,medium,p0,full,0
S014,WORD,14,qwen,medium,p0,full,0
S014,WORD,14,qwen,medium,p0,full,0
S014,WORD,14,qwen,medium,p0,full,0
S014,WORD,14,qwen,medium,p0,full,0
S014,WORD,14,qwen,medium,p0,full,0
S014,WORD,14,qwen,medium,p0,full,0
S014,WORD,14,qwen,medium,p0,full,0
S014,WORD,14,qwen,medium,p0,full,0
S014,WORD,14,qwen,medium,p0,full,0
S014,WORD,14,qwen,medium,p0,full,0
S014,WORD,14,qwen,medium,p0,full,0
S014,WORD,14,qwen,medium,p0,full,0
S014,WORD,14,qwen,medium,p0,full,0
S014,WORD,14,qwen,medium,p0,full,0
S014,WORD,14,qwen,medium,p0,full,0
S014,WORD,14,qwen,medium,p0,full,0
S014,WORD,14,qwen,medium,p0,full,0
S014,WORD,14,qwen,medium,p0,full,0
S014,WORD,14,qwen,medium,p0,full,0
S014,WORD,14,qwen,medium,p0,full,0
S014,WORD,14,qwen,medium,p0,full,0
S014,WORD,14,qwen,medium,p0,full,0
S014,WORD,14,qwen,medium,p0,full,0
S014,WORD,14,qwen,medium,p0,full,0
S014,WORD,14,qwen,medium,p0,full,0
S014,WORD,14,qwen,medium,p0,full,0
S014,WORD,14,qwen,medium,p0,full,0
S014,WORD,14,qwen,medium,p0,full,0
S014,WORD,14,qwen,medium,p0,full,0
S014,WORD,14,qwen,medium,p0,full,0
S014,WORD,14,qwen,medium,p0,full,0
S014,WORD,14,qwen,medium,p0,full,0
S014,WORD,14,qwen,medium,p0,full,0
S014,WORD,14,qwen,medium,p0,full,0
S014,WORD,14,qwen,medium,p0,full,0
S014,WORD,14,qwen,medium,p0,full,0
S014,WORD,14,qwen,medium,p0,full,0
S014,WORD,14,qwen,medium,p0,full,0
S014,WORD,14,qwen,medium,p0,full,0
S014,WORD,14,qwen,medium,p0,full,0
S014,WORD,14,qwen,medium,p0,full,0
S014,WORD,14,qwen,medium,p0,full,0
S014,WORD,14,qwen,medium,p0,full,0
S014,WORD,14,qwen,medium,p0,full,0
S014,WORD,14,qwen,medium,p0,full,0
S014,WORD,14,qwen,medium,p0,full,0
S014,WORD,14,qwen,medium,p0,full,0
S014,WORD,14,qwen,medium,p0,full,0
S014,WORD,14,qwen,medium,p0,full,0
S014,WORD,14,qwen,medium,p0,full,0
S014,WORD,14,qwen,medium,p0,full,0
S014,WORD,14,qwen,medium,p0,full,0
S014,WORD,14,qwen,medium,p0,full,0
S014,WORD,14,qwen,medium,p0,full,0
S014,WORD,14,qwen,medium,p0,full,0
S014,WORD,14,qwen,medium,p0,full,0
S014,WORD,14,qwen,medium,p0,full,0
S014,WORD,14,qwen,medium,p0,full,0
S014,WORD,14,qwen,medium,p0,full,0
S014,WORD,14,qwen,medium,p0,full,0
S014,WORD,15,qwen,medium,p0,full,0
S014,WORD,15,qwen,medium,p0,full,0
S014,WORD,15,qwen,medium,p0,full,0
S014,WORD,15,qwen,medium,p0,full,0
S014,WORD,15,qwen,medium,p0,full,0
S014,WORD,15,qwen,medium,p0,full,0
S014,WORD,15,qwen,medium,p0,full,0
S014,WORD,15,qwen,medium,p0,full,0
S014,WORD,15,qwen,medium,p0,full,1
S014,WORD,15,qwen,medium,p0,full,1
S014,WORD,15,qwen,medium,p0,full,0
S014,WORD,15,qwen,medium,p0,full,0
S014,WORD,15,qwen,medium,p0,full,1
S014,WORD,15,qwen,medium,p0,full,1
S014,WORD,15,qwen,medium,p0,full,1
S014,WORD,15,qwen,medium,p0,full,0
S014,WORD,15,qwen,medium,p0,full,1
S014,WORD,15,qwen,medium,p0,full,0
S014,WORD,15,qwen,medium,p0,full,0
S014,WORD,15,qwen,medium,p0,full,0
S014,WORD,15,qwen,medium,p0,full,0
S014,WORD,15,qwen,medium,p0,full,0
S014,WORD,15,qwen,medium,p0,full,1
S014,WORD,15,qwen,medium,p0,full,0
S014,WORD,15,qwen,medium,p0,full,1
S014,WORD,15,qwen,medium,p0,full,0
S014,WORD,15,qwen,medium,p0,full,0
S014,WORD,15,qwen,medium,p0,full,0
S014,WORD,15,qwen,medium,p0,full,1
S014,WORD,15,qwen,medium,p0,full,0
S014,WORD,15,qwen,medium,p0,full,1
S014,WORD,15,qwen,medium,p0,full,0
S017,NAME,1,qwen,medium,p0,full,1
S017,NAME,2,qwen,medium,p0,full,1
S017,NAME,2,qwen,medium,p0,full,0
S017,NAME,2,qwen,medium,p0,full,0
S017,WORD,2,qwen,medium,p0,full,0
S017,NUMBER,4,qwen,medium,p0,full,0
S017,NAME,5,qwen,medium,p0,full,0
S017,NAME,5,qwen,medium,p0,full,0
S017,NAME,6,qwen,medium,p0,full,0
S017,NAME,6,qwen,medium,p0,full,0
S017,NAME,8,qwen,medium,p0,full,0
S017,NAME,8,qwen,medium,p0,full,0
S017,NAME,10,qwen,medium,p0,full,1
S017,NAME,10,qwen,medium,p0,full,1
S017,NAME,10,qwen,medium,p0,full,0
S017,NAME,10,qwen,medium,p0,full,0
S017,NAME,10,qwen,medium,p0,full,0
S017,WORD,10,qwen,medium,p0,full,0
S017,WORD,10,qwen,medium,p0,full,0
S017,WORD,10,qwen,medium,p0,full,0
S017,WORD,10,qwen,medium,p0,full,0
S017,WORD,10,qwen,medium,p0,full,0
S017,WORD,10,qwen,medium,p0,full,0
S017,WORD,10,qwen,medium,p0,full,0
S017,WORD,10,qwen,medium,p0,full,0
S017,WORD,10,qwen,medium,p0,full,1
S017,WORD,10,qwen,medium,p0,full,0
S017,WORD,10,qwen,medium,p0,full,0
S017,WORD,10,qwen,medium,p0,full,0
S017,WORD,10,qwen,medium,p0,full,0
S017,WORD,10,qwen,medium,p0,full,0
S017,WORD,10,qwen,medium,p0,full,0
S017,WORD,10,qwen,medium,p0,full,1
S017,WORD,10,qwen,medium,p0,full,0
S017,WORD,10,qwen,medium,p0,full,0
S017,WORD,10,qwen,medium,p0,full,0
S017,WORD,10,qwen,medium,p0,full,0
S017,WORD,10,qwen,medium,p0,full,0
S017,WORD,10,qwen,medium,p0,full,0
S017,WORD,10,qwen,medium,p0,full,0
S017,NAME,12,qwen,medium,p0,full,1
S017,NAME,12,qwen,medium,p0,full,1
S017,NAME,14,qwen,medium,p0,full,1
S018,NAME,1,qwen,medium,p0,full,0
S018,NAME,1,qwen,medium,p0,full,0
S018,NAME,1,qwen,medium,p0,full,0
S018,NAME,1,qwen,medium,p0,full,0
S018,NAME,1,qwen,medium,p0,full,0
S018,NAME,1,qwen,medium,p0,full,0
S018,NAME,1,qwen,medium,p0,full,0
S018,NAME,1,qwen,medium,p0,full,0
S018,NAME,1,qwen,medium,p0,full,0
S018,NAME,1,qwen,medium,p0,full,0
S018,NAME,1,qwen,medium,p0,full,0
S018,NAME,1,qwen,medium,p0,full,0
S018,NAME,1,qwen,medium,p0,full,0
S018,NAME,1,qwen,medium,p0,full,0
S018,NAME,1,qwen,medium,p0,full,0
S018,NAME,1,qwen,medium,p0,full,0
S018,NAME,1,qwen,medium,p0,full,0
S018,NAME,1,qwen,medium,p0,full,0
S018,NAME,1,qwen,medium,p0,full,0
S018,NAME,1,qwen,medium,p0,full,0
S018,NAME,1,qwen,medium,p0,full,0
S018,NAME,1,qwen,medium,p0,full,0
S018,NAME,1,qwen,medium,p0,full,0
S018,NAME,1,qwen,medium,p0,full,0
S018,NAME,1,qwen,medium,p0,full,0
S018,NAME,1,qwen,medium,p0,full,0
S018,NAME,1,qwen,medium,p0,full,0
S018,NAME,1,qwen,medium,p0,full,0
S018,NAME,1,qwen,medium,p0,full,0
S018,NAME,1,qwen,medium,p0,full,0
S018,NUMBER,2,qwen,medium,p0,full,0
S018,NUMBER,2,qwen,medium,p0,full,0
S018,NUMBER,2,qwen,medium,p0,full,0
S018,NUMBER,2,qwen,medium,p0,full,0
S018,NUMBER,2,qwen,medium,p0,full,0
S018,NUMBER,2,qwen,medium,p0,full,0
S018,NUMBER,2,qwen,medium,p0,full,0
S018,NUMBER,2,qwen,medium,p0,full,0
S018,NUMBER,2,qwen,medium,p0,full,0
S018,NUMBER,2,qwen,medium,p0,full,0
S018,NUMBER,2,qwen,medium,p0,full,0
S018,NUMBER,2,qwen,medium,p0,full,1
S018,NUMBER,2,qwen,medium,p0,full,0
S018,NUMBER,2,qwen,medium,p0,full,0
S018,NUMBER,2,qwen,medium,p0,full,0
S018,NUMBER,2,qwen,medium,p0,full,0
S018,NUMBER,2,qwen,medium,p0,full,0
S018,NUMBER,2,qwen,medium,p0,full,1
S018,NUMBER,2,qwen,medium,p0,full,0
S018,NUMBER,2,qwen,medium,p0,full,0
S018,NUMBER,2,qwen,medium,p0,full,0
S018,NUMBER,2,qwen,medium,p0,full,0
S018,NUMBER,2,qwen,medium,p0,full,0
S018,NUMBER,2,qwen,medium,p0,full,0
S018,NUMBER,2,qwen,medium,p0,full,0
S018,NUMBER,2,qwen,medium,p0,full,0
S018,NUMBER,7,qwen,medium,p0,full,0
S018,NUMBER,7,qwen,medium,p0,full,0
S018,NUMBER,7,qwen,medium,p0,full,0
S018,NUMBER,7,qwen,medium,p0,full,0
S018,NUMBER,7,qwen,medium,p0,full,0
S018,NUMBER,7,qwen,medium,p0,full,0
S018,NUMBER,7,qwen,medium,p0,full,0
S018,NUMBER,7,qwen,medium,p0,full,0
S018,NUMBER,7,qwen,medium,p0,full,0
S018,NUMBER,7,qwen,medium,p0,full,0
S018,NUMBER,7,qwen,medium,p0,full,0
S018,NUMBER,7,qwen,medium,p0,full,0
S018,NUMBER,7,qwen,medium,p0,full,0
S018,NUMBER,7,qwen,medium,p0,full,0
S018,NUMBER,7,qwen,medium,p0,full,1
S018,NUMBER,7,qwen,medium,p0,full,0
S018,NUMBER,7,qwen,medium,p0,full,0
S018,NUMBER,7,qwen,medium,p0,full,1
S018,NUMBER,7,qwen,medium,p0,full,0
S018,NUMBER,7,qwen,medium,p0,full,0
S018,NUMBER,11,qwen,medium,p0,full,0
S018,NUMBER,11,qwen,medium,p0,full,0
S018,NUMBER,11,qwen,medium,p0,full,0
S018,NUMBER,11,qwen,medium,p0,full,0
S018,NUMBER,11,qwen,medium,p0,full,1
S018,NUMBER,11,qwen,medium,p0,full,1
S018,NUMBER,11,qwen,medium,p0,full,1
S018,NUMBER,11,qwen,medium,p0,full,0
S018,NUMBER,11,qwen,medium,p0,full,0
S018,NUMBER,11,qwen,medium,p0,full,0
S018,NUMBER,11,qwen,medium,p0,full,0
S018,NUMBER,11,qwen,medium,p0,full,0
S018,NUMBER,11,qwen,medium,p0,full,0
S018,NUMBER,11,qwen,medium,p0,full,0
S018,NUMBER,11,qwen,medium,p0,full,0
S018,NUMBER,11,qwen,medium,p0,full,0
S018,NUMBER,11,qwen,medium,p0,full,0
S018,NUMBER,11,qwen,medium,p0,full,1
S018,NUMBER,11,qwen,medium,p0,full,0
S018,NUMBER,11,qwen,medium,p0,full,0
S018,NUMBER,11,qwen,medium,p0,full,1
S018,NUMBER,11,qwen,medium,p0,full,0
S018,NUMBER,11,qwen,medium,p0,full,0
S018,CONTEXT,13,qwen,medium,p0,full,0
S018,CONTEXT,13,qwen,medium,p0,full,0
S018,CONTEXT,13,qwen,medium,p0,full,0
S018,CONTEXT,13,qwen,medium,p0,full,0
S018,CONTEXT,13,qwen,medium,p0,full,0
S018,CONTEXT,13,qwen,medium,p0,full,0
S018,CONTEXT,13,qwen,medium,p0,full,0
S018,CONTEXT,13,qwen,medium,p0,full,0
S018,CONTEXT,13,qwen,medium,p0,full,0
S018,CONTEXT,13,qwen,medium,p0,full,0
S018,CONTEXT,13,qwen,medium,p0,full,0
S018,CONTEXT,13,qwen,medium,p0,full,0
S018,CONTEXT,13,qwen,medium,p0,full,0
S018,CONTEXT,13,qwen,medium,p0,full,0
S018,CONTEXT,13,qwen,medium,p0,full,1
S018,CONTEXT,13,qwen,medium,p0,full,0
S018,CONTEXT,13,qwen,medium,p0,full,0
S018,CONTEXT,13,qwen,medium,p0,full,0
S018,CONTEXT,13,qwen,medium,p0,full,1
S018,CONTEXT,13,qwen,medium,p0,full,0
S018,CONTEXT,13,qwen,medium,p0,full,0
S018,CONTEXT,13,qwen,medium,p0,full,0
S018,CONTEXT,13,qwen,medium,p0,full,0
S018,CONTEXT,13,qwen,medium,p0,full,0
S018,CONTEXT,13,qwen,medium,p0,full,0
S018,CONTEXT,13,qwen,medium,p0,full,1
S018,CONTEXT,13,qwen,medium,p0,full,1
S018,CONTEXT,13,qwen,medium,p0,full,0
S018,CONTEXT,13,qwen,medium,p0,full,0
S018,CONTEXT,13,qwen,medium,p0,full,0
S018,CONTEXT,13,qwen,medium,p0,full,0
S019,NAME,1,qwen,medium,p0,full,0
S019,NUMBER,3,qwen,medium,p0,full,0
S019,NUMBER,3,qwen,medium,p0,full,0
S019,NUMBER,3,qwen,medium,p0,full,1
S019,NUMBER,4,qwen,medium,p0,full,0
S019,CONTEXT,5,qwen,medium,p0,full,1
S019,CONTEXT,5,qwen,medium,p0,full,1
S019,CONTEXT,5,qwen,medium,p0,full,1
S019,CONTEXT,5,qwen,medium,p0,full,1
S019,CONTEXT,5,qwen,medium,p0,full,1
S019,CONTEXT,5,qwen,medium,p0,full,1
S019,WORD,6,qwen,medium,p0,full,0
S019,WORD,6,qwen,medium,p0,full,0
S019,NUMBER,6,qwen,medium,p0,full,1
S019,NUMBER,6,qwen,medium,p0,full,0
S019,WORD,8,qwen,medium,p0,full,0
S019,WORD,8,qwen,medium,p0,full,0
S019,CONTEXT,10,qwen,medium,p0,full,1
S019,CONTEXT,10,qwen,medium,p0,full,1
S019,CONTEXT,10,qwen,medium,p0,full,1
S019,CONTEXT,10,qwen,medium,p0,full,1
S019,CONTEXT,10,qwen,medium,p0,full,1
S019,CONTEXT,10,qwen,medium,p0,full,1
S019,CONTEXT,10,qwen,medium,p0,full,1
S019,WORD,11,qwen,medium,p0,full,0
S019,WORD,11,qwen,medium,p0,full,0
S019,WORD,11,qwen,medium,p0,full,0
S019,WORD,11,qwen,medium,p0,full,0
S019,WORD,13,qwen,medium,p0,full,0
S019,WORD,13,qwen,medium,p0,full,0
S019,NAME,14,qwen,medium,p0,full,1
S019,WORD,14,qwen,medium,p0,full,1
S019,WORD,14,qwen,medium,p0,full,1
S020,NAME,1,qwen,medium,p0,full,0
S020,NAME,1,qwen,medium,p0,full,1
S020,NAME,1,qwen,medium,p0,full,1
S020,NAME,1,qwen,medium,p0,full,0
S020,NAME,1,qwen,medium,p0,full,0
S020,NAME,1,qwen,medium,p0,full,1
S020,NAME,1,qwen,medium,p0,full,0
S020,NAME,1,qwen,medium,p0,full,0
S020,NUMBER,1,qwen,medium,p0,full,0
S020,NUMBER,1,qwen,medium,p0,full,0
S020,NUMBER,1,qwen,medium,p0,full,0
S020,CONTEXT,3,qwen,medium,p0,full,0
S020,CONTEXT,3,qwen,medium,p0,full,0
S020,CONTEXT,3,qwen,medium,p0,full,0
S020,CONTEXT,3,qwen,medium,p0,full,0
S020,CONTEXT,3,qwen,medium,p0,full,0
S020,CONTEXT,3,qwen,medium,p0,full,0
S020,CONTEXT,3,qwen,medium,p0,full,0
S020,CONTEXT,3,qwen,medium,p0,full,1
S020,CONTEXT,3,qwen,medium,p0,full,0
S020,CONTEXT,3,qwen,medium,p0,full,0
S020,CONTEXT,3,qwen,medium,p0,full,0
S020,CONTEXT,3,qwen,medium,p0,full,0
S020,CONTEXT,3,qwen,medium,p0,full,0
S020,CONTEXT,3,qwen,medium,p0,full,0
S020,CONTEXT,4,qwen,medium,p0,full,0
S020,CONTEXT,4,qwen,medium,p0,full,0
S020,CONTEXT,4,qwen,medium,p0,full,1
S020,CONTEXT,4,qwen,medium,p0,full,0
S020,CONTEXT,4,qwen,medium,p0,full,0
S020,CONTEXT,4,qwen,medium,p0,full,0
S020,CONTEXT,4,qwen,medium,p0,full,0
S020,CONTEXT,4,qwen,medium,p0,full,1
S020,CONTEXT,4,qwen,medium,p0,full,0
S020,CONTEXT,4,qwen,medium,p0,full,0
S020,CONTEXT,4,qwen,medium,p0,full,0
S020,CONTEXT,4,qwen,medium,p0,full,0
S020,CONTEXT,4,qwen,medium,p0,full,0
S020,CONTEXT,4,qwen,medium,p0,full,0
S021,NAME,1,qwen,medium,p0,full,1
S021,NUMBER,2,qwen,medium,p0,full,0
S021,NUMBER,2,qwen,medium,p0,full,0
S021,NUMBER,2,qwen,medium,p0,full,0
S021,NUMBER,2,qwen,medium,p0,full,0
S021,NUMBER,2,qwen,medium,p0,full,0
S021,CONTEXT,2,qwen,medium,p0,full,0
S021,CONTEXT,2,qwen,medium,p0,full,0
S021,CONTEXT,2,qwen,medium,p0,full,0
S021,CONTEXT,2,qwen,medium,p0,full,0
S021,CONTEXT,2,qwen,medium,p0,full,0
S021,CONTEXT,2,qwen,medium,p0,full,0
S021,CONTEXT,2,qwen,medium,p0,full,0
S021,CONTEXT,2,qwen,medium,p0,full,0
S021,CONTEXT,2,qwen,medium,p0,full,0
S021,CONTEXT,2,qwen,medium,p0,full,0
S021,CONTEXT,2,qwen,medium,p0,full,1
S021,CONTEXT,2,qwen,medium,p0,full,1
S021,CONTEXT,2,qwen,medium,p0,full,0
S021,CONTEXT,2,qwen,medium,p0,full,0
S021,CONTEXT,2,qwen,medium,p0,full,0
S021,CONTEXT,2,qwen,medium,p0,full,0
S021,CONTEXT,3,qwen,medium,p0,full,0
S021,CONTEXT,3,qwen,medium,p0,full,0
S021,CONTEXT,3,qwen,medium,p0,full,0
S021,CONTEXT,3,qwen,medium,p0,full,0
S021,CONTEXT,3,qwen,medium,p0,full,0
S021,CONTEXT,3,qwen,medium,p0,full,0
S021,CONTEXT,3,qwen,medium,p0,full,0
S021,CONTEXT,3,qwen,medium,p0,full,1
S021,CONTEXT,3,qwen,medium,p0,full,1
S021,CONTEXT,3,qwen,medium,p0,full,0
S021,CONTEXT,3,qwen,medium,p0,full,0
S021,CONTEXT,3,qwen,medium,p0,full,0
S021,CONTEXT,3,qwen,medium,p0,full,0
S021,CONTEXT,3,qwen,medium,p0,full,1
S021,CONTEXT,3,qwen,medium,p0,full,1
S021,CONTEXT,3,qwen,medium,p0,full,1
S021,CONTEXT,3,qwen,medium,p0,full,0
S021,CONTEXT,3,qwen,medium,p0,full,0
S021,CONTEXT,3,qwen,medium,p0,full,0
S021,CONTEXT,3,qwen,medium,p0,full,0
S021,CONTEXT,3,qwen,medium,p0,full,0
S021,CONTEXT,3,qwen,medium,p0,full,0
S021,CONTEXT,3,qwen,medium,p0,full,0
S021,CONTEXT,3,qwen,medium,p0,full,0
S021,NUMBER,4,qwen,medium,p0,full,0
S021,NUMBER,4,qwen,medium,p0,full,0
S021,NUMBER,4,qwen,medium,p0,full,1
S021,NUMBER,4,qwen,medium,p0,full,0
S021,NUMBER,4,qwen,medium,p0,full,1
S021,NUMBER,4,qwen,medium,p0,full,0
S021,NUMBER,4,qwen,medium,p0,full,1
S021,NUMBER,4,qwen,medium,p0,full,0
S021,NUMBER,4,qwen,medium,p0,full,0
S021,NUMBER,4,qwen,medium,p0,full,0
S021,NUMBER,4,qwen,medium,p0,full,1
S021,NUMBER,4,qwen,medium,p0,full,0
